"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"27","Zach Ertz (WAS)","3","4","19","6.3","9","0","0","0","0","0","0","1","1.9","1.9","3.4%"
"28","Austin Hooper (NE)","2","2","18","9.0","12","0","0","0","0","0","0","1","1.8","1.8","0.3%"
"29","Marcedes Lewis (CHI)","1","1","16","16.0","16","0","0","0","0","0","0","1","1.6","1.6","0.1%"
"30","Michael Mayer (LV)","2","4","13","6.5","11","0","0","0","0","0","0","1","1.3","1.3","4.4%"
"31","Ross Dwelley (ATL)","1","1","12","12.0","12","0","0","0","0","0","0","1","1.2","1.2","0.0%"
"32","Donald Parham Jr. (LAC)","1","3","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","1.1%"
"33","Geoff Swaim (FA)","1","1","8","8.0","8","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"34","Noah Gray (KC)","1","1","8","8.0","8","0","0","0","0","0","0","1","0.8","0.8","0.8%"
"35","Tyler Higbee (LAR)","1","3","7","7.0","7","0","0","0","0","0","0","1","0.7","0.7","19.5%"
"36","Josh Oliver (MIN)","2","2","6","3.0","6","0","0","0","0","0","0","1","0.6","0.6","0.6%"
"37","Brycen Hopkins (FA)","1","1","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","0.0%"
"38","Stone Smartt (LAC)","1","1","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","0.0%"
"39","Adam Trautman (DEN)","1","2","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","0.2%"
"40","Jesper Horsted (NO)","1","1","4","4.0","4","0","0","0","0","0","0","1","0.4","0.4","0.0%"
"41","Nate Adkins (DEN)","1","1","3","3.0","3","0","0","0","0","0","0","1","0.3","0.3","0.0%"
"42","Ben Sims (GB)","1","1","2","2.0","2","0","0","0","0","0","0","1","0.2","0.2","0.1%"
"43","Jody Fortson Jr. (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"44","Mitchell Fraboni (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"45","Matt Sokol (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"46","Matt Orzech (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"47","Parker Hesse (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"48","Cole Kmet (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","69.8%"
"49","N'Keal Harry (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"50","Hakeem Butler (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"51","Albert Okwuegbunam Jr. (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"52","Tommy Sweeney (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"53","Drew Sample (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"54","Tyree Jackson (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"55","Irv Smith Jr. (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.7%"
"56","Zach Gentry (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"57","Andrew Beck (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"58","Stephen Carlson (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"59","Feleipe Franks (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"60","Brevin Jordan (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.1%"
"61","Pat Freiermuth (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","57.5%"
"62","Harrison Bryant (LV)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"63","Josiah Deguara (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"64","Luke Farrell (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"65","Mitchell Wilcox (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"66","Juwan Johnson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.5%"
"67","Dalton Keene (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"68","Stephen Sullivan (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"69","Tommy Hudson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"70","Scotty Washington (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"71","Tyler Davis (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"72","Charlie Woerner (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"73","Giovanni Ricci (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"74","Sean McKeon (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"75","Tyler Mabry (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"76","Lawrence Cager (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"77","Zack Kuntz (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"78","Brayden Willis (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"79","Payne Durham (TB)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"80","Brenton Strange (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"81","Tucker Kraft (GB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","11.2%"
"82","Cade Stover (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4%"
"83","Luke Schoonmaker (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"84","Griffin Hebert (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"85","E.J. Jenkins (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"86","Brady Russell (SEA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"87","Patrick Murtagh (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"88","Joel Wilson (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"89","Henry Pearson (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"90","Blake Whiteheart (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"91","Thomas Odukoya (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"92","Julian Hill (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"93","Jake Tonges (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"94","Kehinde Oginni (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"95","Jaheim Bell (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"96","Dallin Holker (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"97","Leroy Watson IV (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"98","Rodney Williams (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"99","Tucker Fisk (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"100","Cole Fotheringham (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"101","Zaire Mitchell-Paden (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"102","Travis Vokolek (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"103","Brenden Bates (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"104","Steven Stilianos (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"105","Colson Yankoff (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"106","Luke Benson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"107","Devin Culp (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"108","Messiah Swinson (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"109","Jack Westover (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"110","Mason Pline (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"111","Jacob Warren (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"112","Tip Reiman (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"113","Treyton Welch (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"114","Alec Holler (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"115","Zach Heins (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"116","Mike Rigerman (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"117","David Martin-Robinson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"118","Riley Sharp (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"119","Lincoln Sefcik (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","Shawn Bowman (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Kevin Foelsch (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","Trent Pennix (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"123","Neal Johnson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"124","Thomas Yassmin (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"125","Cam Grandy (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"126","McCallan Castles (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"127","Brevyn Spann-Ford (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"128","Izaiah Gathings (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"129","John Stephens Jr. (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"130","Princeton Fant (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"131","Jordan Murray (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","John Samuel Shenker (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","Tanner Taula (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Tanner McLachlan (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"135","Jared Wiley (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"136","AJ Barner (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"137","Ben Sinnott (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.3%"
"138","La'Michael Pettway (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"139","Elijah Higgins (ARI)","1","1","0","0.0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"140","Theo Johnson (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"141","Austin Stogner (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","Baylor Cupp (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"143","Peyton Hendershot (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"144","Jacob Harris (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"145","Brock Wright (DET)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"146","Ben Mason (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","Josh Pederson (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"148","Greg Dulcich (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.9%"
"149","Sammis Reyes (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"150","Jack Stoll (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"151","James Mitchell (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"152","Charlie Kolar (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"153","Quintin Morris (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","Kenny Yeboah (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Tre' McKitty (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","Tommy Tremble (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"157","Hunter Long (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"158","Jake Ferguson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","89.5%"
"159","Miller Forristall (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","John Bates (WAS)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"161","Darnell Washington (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.3%"
"162","Brock Bowers (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","84.2%"
"163","Josh Whyle (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"164","Trey Knox (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","Kylen Granson (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"166","Tanner Conner (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"167","Armani Rogers (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","Lucas Krull (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"169","Nick Muse (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Daniel Bellinger (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.8%"
"171","Teagan Quitoriano (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"172","Ja'Tavion Sanders (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"173","John FitzPatrick (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"174","Grant Calcaterra (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"175","Nikola Kalinic (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"176","Cameron Latu (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"177","Ko Kieft (TB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"178","Drew Ogletree (IND)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"179","Sal Cannella (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Shane Zylstra (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"181","Michael Jacobson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","Bernhard Seikovits (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Zach Davidson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"184","Chigoziem Okonkwo (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23.7%"
"185","Isaiah Likely (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","37.0%"
"186","Erick All Jr. (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"187","Jelani Woods (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.2%"
"188","Will Mallory (IND)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"189","Davis Allen (LAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"190","Jeremy Ruckert (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"191","Cole Turner (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"192","Drake Dunsmore (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"193","Dominique Curry (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"194","Jordan Matthews (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"195","Derek Fine (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"196","Darnell Dinkins (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"197","J.P. Foschi (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"198","Joey Haynos (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"199","Brad Cottam (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"200","Jimmy Graham (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"201","James Dearth (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"202","Marquez Branson (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"203","Keith Zinger (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"204","Justin Snow (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"205","Robert Tonyan (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"206","Johnny Mundt (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.5%"
"207","Eric Saubert (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"208","Zach Wood (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"209","Durham Smythe (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"210","Tyler Conklin (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16.7%"
"211","Will Dissly (LAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"212","Tanner Hudson (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.6%"
"213","David Wells (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"214","Jordan Akins (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"215","Ian Thomas (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"216","Dalton Schultz (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75.6%"
"217","Hayden Hurst (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.2%"
"218","MyCole Pruitt (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"219","Chris Manhertz (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"220","Patrick Scales (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"221","Tyler Ott (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"222","James Winchester (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"223","Andrew DePaola (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"224","Nick Vannett (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"225","C.J. Uzomah (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"226","Hayden Rucci (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"227","Eric Tomlinson (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"228","Mo Alie-Cox (IND)","1","1","-6","-6.0","0","0","0","0","0","0","0","1","-0.6","-0.6","0.1%"
"229","Blake Bell (FA)","1","1","7","7.0","7","0","0","0","0","0","1","1","-1.3","-1.3","0.0%"
""
""
